,ID,Year,Mode,CLUSTER_APTA,UPT_ADJ,VRM_ADJ_BUS_log_FAC,VRM_ADJ_RAIL_log_FAC,FARE_per_UPT_cleaned_2018_BUS_log_FAC,FARE_per_UPT_cleaned_2018_RAIL_log_FAC,POP_EMP_log_FAC,TSD_POP_EMP_PCT_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_HINY_FAC,YEARS_SINCE_TNC_BUS_MIDLOW_FAC,YEARS_SINCE_TNC_RAIL_HINY_FAC,YEARS_SINCE_TNC_RAIL_MID_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,Unknown_FAC,VRM_ADJ_log_FAC,FARE_per_UPT_cleaned_2018_log_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL_FAC,POP_EMP_log_FAC_cumsum,TSD_POP_EMP_PCT_FAC_cumsum,GAS_PRICE_2018_log_FAC_cumsum,TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,PCT_HH_NO_VEH_FAC_cumsum,JTW_HOME_PCT_FAC_cumsum,BIKE_SHARE_FAC_cumsum,scooter_flag_FAC_cumsum,Unknown_FAC_cumsum,VRM_ADJ_log_FAC_cumsum,FARE_per_UPT_cleaned_2018_log_FAC_cumsum,YEARS_SINCE_TNC_BUS_FAC_cumsum,YEARS_SINCE_TNC_RAIL_FAC_cumsum,UPT_ADJ_POP_EMP_log_FAC_cumsum,UPT_ADJ_TSD_POP_EMP_PCT_FAC_cumsum,UPT_ADJ_GAS_PRICE_2018_log_FAC_cumsum,UPT_ADJ_TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,UPT_ADJ_PCT_HH_NO_VEH_FAC_cumsum,UPT_ADJ_JTW_HOME_PCT_FAC_cumsum,UPT_ADJ_BIKE_SHARE_FAC_cumsum,UPT_ADJ_scooter_flag_FAC_cumsum,UPT_ADJ_Unknown_FAC_cumsum,UPT_ADJ_VRM_ADJ_log_FAC_cumsum,UPT_ADJ_FARE_per_UPT_cleaned_2018_log_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_BUS_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_RAIL_FAC_cumsum
565,"Buffalo-Niagara Falls, NY Metro Area-Rail",2002,1,21,5704302.000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5704302.000000003,5704302.000000003,5704302.000000003,5704302.000000003,5704302.000000003,5704302.000000003,5704302.000000003,5704302.000000003,5704302.000000003,5704302.000000003,5704302.000000003,5704302.000000003,5704302.000000003
566,"Buffalo-Niagara Falls, NY Metro Area-Rail",2003,1,21,5556090.000000003,0.0,-101035.27305107622,0.0,-10383.198060678022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5556090.000000003,5556090.000000003,5556090.000000003,5556090.000000003,5556090.000000003,5556090.000000003,5556090.000000003,5556090.000000003,5556090.000000003,5556090.000000003,5556090.000000003,5556090.000000003,5556090.000000003
567,"Buffalo-Niagara Falls, NY Metro Area-Rail",2004,1,21,5464753.999999997,0.0,-26584.858658538287,0.0,-173876.50149382508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5464753.999999997,5464753.999999997,5464753.999999997,5464753.999999997,5464753.999999997,5464753.999999997,5464753.999999997,5464753.999999997,5464753.999999997,5464753.999999997,5464753.999999997,5464753.999999997,5464753.999999997
568,"Buffalo-Niagara Falls, NY Metro Area-Rail",2005,1,21,5409511.999999998,0.0,34933.87625385681,0.0,-41458.06634428039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5409511.999999998,5409511.999999998,5409511.999999998,5409511.999999998,5409511.999999998,5409511.999999998,5409511.999999998,5409511.999999998,5409511.999999998,5409511.999999998,5409511.999999998,5409511.999999998,5409511.999999998
569,"Buffalo-Niagara Falls, NY Metro Area-Rail",2006,1,21,5878571.999999998,0.0,142892.05396988985,0.0,-10251.877514676156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5878571.999999998,5878571.999999998,5878571.999999998,5878571.999999998,5878571.999999998,5878571.999999998,5878571.999999998,5878571.999999998,5878571.999999998,5878571.999999998,5878571.999999998,5878571.999999998,5878571.999999998
570,"Buffalo-Niagara Falls, NY Metro Area-Rail",2007,1,21,5542992.999999999,0.0,69610.13568632747,0.0,48520.8380919056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5542992.999999999,5542992.999999999,5542992.999999999,5542992.999999999,5542992.999999999,5542992.999999999,5542992.999999999,5542992.999999999,5542992.999999999,5542992.999999999,5542992.999999999,5542992.999999999,5542992.999999999
571,"Buffalo-Niagara Falls, NY Metro Area-Rail",2008,1,21,6868958.0,0.0,154548.20911270473,0.0,255752.1719786015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6868958.0,6868958.0,6868958.0,6868958.0,6868958.0,6868958.0,6868958.0,6868958.0,6868958.0,6868958.0,6868958.0,6868958.0,6868958.0
572,"Buffalo-Niagara Falls, NY Metro Area-Rail",2009,1,21,6259921.0,0.0,580068.8805170294,0.0,-160523.2208667346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6259921.0,6259921.0,6259921.0,6259921.0,6259921.0,6259921.0,6259921.0,6259921.0,6259921.0,6259921.0,6259921.0,6259921.0,6259921.0
573,"Buffalo-Niagara Falls, NY Metro Area-Rail",2010,1,21,5990778.000000001,0.0,-64296.82840021982,0.0,-21597.68738886465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5990778.000000001,5990778.000000001,5990778.000000001,5990778.000000001,5990778.000000001,5990778.000000001,5990778.000000001,5990778.000000001,5990778.000000001,5990778.000000001,5990778.000000001,5990778.000000001,5990778.000000001
574,"Buffalo-Niagara Falls, NY Metro Area-Rail",2011,1,21,6973286.999999997,0.0,297976.55889241706,0.0,51651.15256724134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6973286.999999997,6973286.999999997,6973286.999999997,6973286.999999997,6973286.999999997,6973286.999999997,6973286.999999997,6973286.999999997,6973286.999999997,6973286.999999997,6973286.999999997,6973286.999999997,6973286.999999997
